City,Body_type,Transmission,No_of_owners,color,Milleage,Fuel_type,Make_year,Price,Make_Model
Bangalore,sedan,automatic,2,white,75,diesel,2017,5.62,Tata-Zest
Bangalore,sedan,manual,2,grey,141,diesel,2014,4.14,Nissan-Sunny
Bangalore,hatchback,manual,3,grey,44,petrol,2013,2.59,Ford-Figo
Bangalore,sedan,automatic,1,silver,33,petrol,2014,5.48,Hyundai-Xcent
Bangalore,hatchback,automatic,1,silver,60,petrol,2016,3.82,Maruti Suzuki-Alto K10
Bangalore,sedan,manual,2,brown,130,diesel,2015,5.64,Volkswagen-Vento
Bangalore,hatchback,manual,1,grey,34,petrol,2019,4.08384,Maruti Suzuki-Alto K10
Bangalore,sedan,automatic,2,bronze,70,diesel,2014,11.63,Skoda-Superb
Bangalore,suv,manual,1,M BLUE,68,petrol,2016,9.24,Hyundai-Creta
Bangalore,hatchback,manual,1,blue,20,petrol,2021,6.3,Maruti Suzuki-Ignis
Bangalore,hatchback,automatic,1,red,10,petrol,2021,4.17,Datsun-Redi-GO
Bangalore,sedan,manual,1,grey,56,petrol,2019,9.26018,Hyundai-Verna
Bangalore,hatchback,manual,1,red,17,petrol,2016,3.64004,Renault-Kwid
Bangalore,hatchback,manual,1,blue,51,petrol,2019,4.35,Renault-Kwid
Bangalore,hatchback,manual,1,grey,11,petrol,2022,8.6778,Tata-Altroz
Bangalore,hatchback,automatic,1,silver,34,petrol,2018,7.55,Maruti Suzuki-Baleno
Bangalore,suv,manual,1,WHITE,86,diesel,2017,10.31,Mahindra-XUV500
Bangalore,hatchback,manual,1,red,90,petrol,2010,2.37,Hyundai-i10
Bangalore,hatchback,manual,2,silver,82,petrol,2010,3.16,Maruti Suzuki-Swift
Bangalore,hatchback,manual,1,white,47,petrol,2015,4.2,Hyundai-i10
Bangalore,suv,manual,1,grey,79,petrol,2014,5.52,Nissan-Terrano
Bangalore,hatchback,manual,1,bronze,43,petrol,2015,3.15322,Renault-Kwid
Bangalore,hatchback,manual,2,red,44,petrol,2014,2.97,Hyundai-Eon
Bangalore,hatchback,manual,1,grey,51,petrol,2014,4.00795,Hyundai-i10
Bangalore,sedan,manual,1,maroon,60,diesel,2013,3.99,Honda-Amaze
Bangalore,suv,manual,1,white,21,diesel,2022,19.89,MG Motors-Hector
Bangalore,sedan,manual,1,C S GRAY M,20,petrol,2016,5.83,Volkswagen-Ameo
Bangalore,suv,automatic,2,blue,41,petrol,2017,10.54,Hyundai-Creta
Bangalore,suv,manual,1,red,44,petrol,2020,9.69387,Hyundai-Venue
Bangalore,hatchback,manual,1,grey,23,petrol,2017,4.67239,Maruti Suzuki-Wagon R 1.0
Bangalore,suv,manual,1,white,19,petrol,2022,15.72,Skoda-Kushaq
Bangalore,suv,manual,2,blue,37,diesel,2018,9.97,Tata-Hexa
Bangalore,hatchback,manual,3,silver,29,petrol,2017,3.1,Datsun-GO
Bangalore,hatchback,automatic,1,GREY,32,petrol,2016,4.8,Maruti Suzuki-Celerio
Bangalore,hatchback,manual,1,silver,60,petrol,2011,2.74,Hyundai-Santro Xing
Bangalore,hatchback,manual,2,white,106,diesel,2012,3.43,Hyundai-i20
Bangalore,suv,automatic,2,white,95,petrol,2017,8.99,Hyundai-Creta
Bangalore,hatchback,manual,1,red,68,diesel,2017,5.64,Hyundai-Grand i10
Bangalore,hatchback,manual,1,black,59,petrol,2011,2.87,Hyundai-i10
Bangalore,sedan,manual,2,white,85,diesel,2011,3.64,Maruti Suzuki-Swift Dzire
Bangalore,hatchback,manual,1,white,122,diesel,2013,4.38,Hyundai-i20
Bangalore,hatchback,manual,2,silver,44,petrol,2014,3.89,Maruti Suzuki-Ritz
Bangalore,sedan,manual,2,red,77,diesel,2016,6.78,Honda-City
Bangalore,suv,manual,1,STARRY NIGHT,18,petrol,2022,18.03,Hyundai-Alcazar
Bangalore,muv,automatic,1,grey,69,diesel,2017,18.98901,Toyota-Innova Crysta
Bangalore,hatchback,manual,1,white,26,diesel,2021,9.2,Tata-Altroz
Bangalore,hatchback,manual,1,red,61,petrol,2016,5.87005,Hyundai-Elite i20
Bangalore,muv,manual,1,blue,12,petrol,2021,7.38,Renault-Triber
Bangalore,hatchback,manual,1,blue,48,petrol,2019,6.93408,Maruti Suzuki-Swift
Bangalore,hatchback,manual,1,white,13,petrol,2022,6.39,Maruti Suzuki-Celerio
Bangalore,hatchback,manual,1,red,37,petrol,2019,5.98,Hyundai-Grand i10
Bangalore,sedan,manual,1,white,33,petrol,2021,11.70493,Hyundai-Verna
Bangalore,sedan,manual,1,white,64,petrol,2012,3.68,Maruti Suzuki-Swift Dzire
Bangalore,hatchback,manual,2,silver,12,petrol,2016,3.37,Maruti Suzuki-Alto K10
Bangalore,hatchback,automatic,2,red,36,petrol,2013,3.31,Maruti Suzuki-A-Star
Bangalore,hatchback,manual,1,black,72,petrol,2011,2.8,Hyundai-i10
Bangalore,hatchback,manual,1,silver,112,petrol,2014,3.43,Nissan-Micra
Bangalore,sedan,manual,2,black,123,diesel,2014,4.24,Honda-Amaze
Bangalore,sedan,automatic,2,black,42,petrol,2019,10.85555,Hyundai-Elantra
Bangalore,hatchback,manual,2,black,90,petrol,2010,2.27,Maruti Suzuki-Wagon R 1.0
Bangalore,sedan,manual,1,white,35,petrol,2020,10.58383,Hyundai-Verna
Bangalore,hatchback,automatic,1,GREY,43,petrol,2016,6.59,Maruti Suzuki-Baleno
Bangalore,muv,manual,1,ICE COOL WHITE,16,petrol,2022,7.65,Renault-Triber
Bangalore,hatchback,manual,1,white,8,petrol,2021,5.89,Hyundai-New Santro 1.1
Bangalore,sedan,automatic,1,white,13,petrol,2022,18.58,Skoda-Slavia
Bangalore,hatchback,automatic,1,grey,36,petrol,2019,3.71,Datsun-Redi-GO
Bangalore,suv,manual,1,white,18,petrol,2019,10.85,Hyundai-Creta
Bangalore,hatchback,manual,1,grey,7,petrol,2022,4.4,Maruti Suzuki-Alto 800
Bangalore,suv,automatic,2,brown,82,diesel,2018,11.09,Hyundai-Creta
Bangalore,hatchback,manual,1,white,45,petrol,2019,3.8,Maruti Suzuki-Alto 800
Bangalore,hatchback,manual,2,grey,102,petrol,2010,1.99,Maruti Suzuki-A-Star
Bangalore,hatchback,manual,1,silver,112,petrol,2012,2.33206,Hyundai-Eon
Bangalore,suv,manual,1,orange,134,diesel,2014,4.80592,Ford-EcoSport
Bangalore,suv,manual,1,silver,145,diesel,2019,7.47,Honda-WR-V
Bangalore,suv,manual,1,green,99,diesel,2016,6.92,Ford-EcoSport
Bangalore,hatchback,manual,2,white,77,petrol,2011,2.28,Maruti Suzuki-Alto K10
Bangalore,hatchback,automatic,1,brown,22,petrol,2015,4.43,Maruti Suzuki-Wagon R 1.0
Bangalore,sedan,automatic,1,white,101,diesel,2019,7.7,Honda-Amaze
Bangalore,hatchback,automatic,1,orange,81,petrol,2016,6.3883,Maruti Suzuki-Baleno
Bangalore,hatchback,automatic,1,orange,58,petrol,2017,5.59,Hyundai-Grand i10
Bangalore,hatchback,automatic,1,white,13,petrol,2021,9.99,Honda-Jazz
Bangalore,suv,automatic,1,white,56,diesel,2016,13.79,Mahindra-XUV500
Bangalore,hatchback,manual,1,red,24,petrol,2022,7.95,Maruti Suzuki-Swift
Bangalore,hatchback,manual,1,white,25,petrol,2019,6.96,Hyundai-Grand i10 Nios
Bangalore,sedan,automatic,1,grey,104,petrol,2015,6.94,Honda-City
Bangalore,suv,manual,2,white,19,petrol,2022,8.09,Nissan-Magnite
Bangalore,hatchback,automatic,1,red,51,petrol,2016,3.85041,Renault-Kwid
Bangalore,hatchback,manual,2,grey,76,petrol,2013,2.76,Maruti Suzuki-A-Star
Bangalore,sedan,manual,1,blue,17,petrol,2022,10.70366,Skoda-Slavia
Bangalore,suv,automatic,1,grey,22,petrol,2022,18.71,Skoda-Kushaq
Bangalore,hatchback,manual,2,red,70,petrol,2016,3.83,Hyundai-i10
Bangalore,suv,manual,2,white,47,diesel,2020,10.91668,Kia-Seltos
Bangalore,hatchback,manual,1,red,24,petrol,2019,7.14238,Maruti Suzuki-Baleno
Bangalore,sedan,manual,1,silver,117,diesel,2014,4.47,Tata-Zest
Bangalore,hatchback,manual,1,white,52,petrol,2015,2.09,Tata-Nano
Bangalore,hatchback,manual,1,silver,132,diesel,2012,4.02,Maruti Suzuki-Swift
Bangalore,hatchback,manual,1,grey,134,diesel,2011,3.64,Maruti Suzuki-Swift
Bangalore,sedan,automatic,1,red,49,petrol,2018,10.57,Hyundai-Verna
Bangalore,sedan,automatic,1,white,60,petrol,2021,8.43,Skoda-Rapid New
Bangalore,hatchback,manual,1,white,16,petrol,2019,6.39,Tata-Tiago
Bangalore,suv,automatic,1,red,21,petrol,2021,22.54223,Mahindra-XUV700
Bangalore,hatchback,manual,1,grey,40,petrol,2017,3.85,Maruti Suzuki-Alto K10
Bangalore,suv,manual,1,black,94,diesel,2017,13.08,Mahindra-XUV500
Bangalore,sedan,automatic,1,white,30,petrol,2018,9.97,Hyundai-Verna
Bangalore,hatchback,manual,1,blue,56,petrol,2017,6.31,Maruti Suzuki-Baleno
Bangalore,sedan,automatic,1,METEOROID GRAY M.,16,petrol,2022,15.31018,Honda-City
Bangalore,suv,manual,1,silver,81,diesel,2016,8.79,Mahindra-XUV500
Bangalore,sedan,manual,1,grey,33,petrol,2015,5.82,Maruti Suzuki-Swift Dzire
Bangalore,hatchback,manual,1,white,86,diesel,2016,4.48,Tata-Tiago
Bangalore,sedan,manual,1,red,44,petrol,2016,5.63264,Honda-Amaze
Bangalore,hatchback,manual,1,white,47,petrol,2014,3.49,Hyundai-i10
Bangalore,sedan,automatic,1,red,56,petrol,2014,5.08,Hyundai-Xcent
Bangalore,suv,manual,1,orange,85,diesel,2016,7.12,Ford-EcoSport
Bangalore,sedan,manual,2,beige,66,petrol,2011,3.43,Maruti Suzuki-Swift Dzire
Bangalore,hatchback,manual,1,white,86,petrol,2018,3.57,Maruti Suzuki-Alto K10
Bangalore,hatchback,manual,1,white,45,petrol,2019,5.32439,Maruti Suzuki-Wagon R 1.2
Bangalore,hatchback,manual,1,violet,32,petrol,2015,2.08,Tata-Nano
Bangalore,suv,automatic,2,silver,72,petrol,2016,9.38,Hyundai-Creta
Bangalore,hatchback,manual,1,grey,38,petrol,2014,2.9,Maruti Suzuki-Alto 800
Bangalore,hatchback,manual,1,red,108,petrol,2015,5.55,Volkswagen-Polo
Bangalore,hatchback,manual,1,bronze,40,petrol,2015,3.38,Renault-Kwid
Bangalore,muv,automatic,1,GREY,79,petrol,2017,8.215,Maruti Suzuki-Ertiga
Bangalore,hatchback,manual,1,white,50,diesel,2021,8.53,Tata-Altroz
Bangalore,hatchback,manual,1,white,15,petrol,2022,9.32,Honda-Jazz
Bangalore,suv,automatic,1,brown,68,diesel,2018,11.56,Mahindra-XUV500
Bangalore,suv,manual,2,blue,66,diesel,2018,8.75,Maruti Suzuki-S-Cross
Bangalore,sedan,manual,2,silver,106,diesel,2015,4.37994,Hyundai-Xcent
Bangalore,hatchback,manual,1,red,26,petrol,2011,2.63,Maruti Suzuki-Estilo
Bangalore,hatchback,automatic,1,grey,21,petrol,2021,11.70493,Hyundai-i20 N Line
Bangalore,hatchback,automatic,1,GAMING GREY.,16,petrol,2022,8.51,Toyota-Glanza
Bangalore,suv,manual,1,white,50,diesel,2017,13.8105,Mahindra-Scorpio
Bangalore,suv,manual,1,red,27,petrol,2019,8.78,Tata-Nexon
Bangalore,suv,automatic,1,black,500,petrol,2023,18.77493,MG Motors-Astor
Bangalore,muv,automatic,1,grey,15,petrol,2022,18.07,Kia-Carens
Bangalore,hatchback,manual,1,blue,17,petrol,2022,8.97791,Hyundai-New i20
Bangalore,suv,manual,1,red,11,petrol,2022,14.73493,MG Motors-Astor
Bangalore,suv,manual,1,bronze,47,diesel,2019,9.881,Renault-Duster
Bangalore,suv,automatic,1,white,10,petrol,2022,8.95,Renault-Kiger
Bangalore,hatchback,automatic,1,blue,8,petrol,2023,8.27,Maruti Suzuki-Ignis
Bangalore,muv,manual,1,yellow,16,petrol,2019,6.17533,Renault-Triber
Bangalore,hatchback,manual,1,grey,17,diesel,2022,9.13,Tata-Altroz
Bangalore,hatchback,automatic,1,purple,61,petrol,2019,7.59,Toyota-Glanza
Bangalore,hatchback,automatic,1,grey,101,petrol,2017,5.88,Maruti Suzuki-Baleno
Bangalore,sedan,automatic,1,beige,132,diesel,2015,6.37,Volkswagen-Vento
Bangalore,hatchback,manual,1,silver,15,petrol,2023,7.71,Maruti Suzuki-Swift
Bangalore,hatchback,manual,2,grey,50,petrol,2011,1.65,Chevrolet-Spark
Bangalore,hatchback,automatic,2,white,103,petrol,2015,3.67395,Maruti Suzuki-Celerio
Bangalore,hatchback,manual,2,orange,102,petrol,2010,1.99,Maruti Suzuki-A-Star
Bangalore,hatchback,manual,2,golden,59,petrol,2015,1.82,Tata-Nano
Bangalore,sedan,manual,1,grey,121,diesel,2016,6.02,Nissan-Sunny
Bangalore,hatchback,manual,1,silver,90,diesel,2012,4.45,Maruti Suzuki-Swift
Bangalore,sedan,automatic,1,grey,17,petrol,2019,7.12,Maruti Suzuki-Dzire
Bangalore,sedan,automatic,1,grey,8,petrol,2022,14.96678,Honda-City
Bangalore,sedan,manual,1,grey,57,diesel,2017,14.00773,Skoda-Octavia
Bangalore,muv,automatic,1,blue,29,petrol,2021,7.29,Renault-Triber
Bangalore,suv,manual,1,white,4,petrol,2021,8.95,Kia-Sonet
Bangalore,hatchback,manual,1,bronze,4,petrol,2019,4.29,Renault-Kwid
Bangalore,hatchback,automatic,1,grey,8,petrol,2017,4.85006,Maruti Suzuki-Celerio
Bangalore,suv,manual,1,red,46,petrol,2019,9.5167,Hyundai-Venue
Bangalore,sedan,manual,1,red,32,petrol,2020,6.16137,Hyundai-Aura
Bangalore,hatchback,manual,1,purple,78,petrol,2014,1.82,Tata-Nano
Bangalore,hatchback,manual,1,white,55,diesel,2011,4.26,Maruti Suzuki-Swift
Bangalore,suv,manual,1,silver,48,diesel,2019,7.89,Nissan-Kicks
Bangalore,hatchback,manual,2,blue,29,petrol,2014,1.74,Tata-Nano
Bangalore,hatchback,manual,1,grey,90,petrol,2014,2.74,Maruti Suzuki-Alto 800
Bangalore,hatchback,manual,1,black,63,petrol,2011,2.67,Hyundai-Santro Xing
Bangalore,hatchback,manual,1,silver,36,petrol,2017,4.24,Nissan-Micra
Bangalore,suv,manual,2,silver,57,diesel,2017,7.57,Honda-WR-V
Bangalore,hatchback,manual,1,silver,60,petrol,2013,3.01,Hyundai-Santro Xing
Bangalore,hatchback,manual,1,white,77,petrol,2012,2.59,Maruti Suzuki-Alto K10
Bangalore,hatchback,manual,1,P WHITE,69,petrol,2014,2.53,Datsun-GO
Bangalore,hatchback,manual,1,blue,55,petrol,2014,1.89,Tata-Nano
Bangalore,hatchback,manual,1,grey,101,petrol,2011,3.87,Hyundai-i20
Bangalore,hatchback,manual,1,orange,86,petrol,2010,3.45,Maruti Suzuki-Swift
Bangalore,hatchback,manual,1,orange,113,petrol,2019,6.46,Hyundai-Elite i20
Bangalore,hatchback,manual,1,grey,48,petrol,2011,2.59,Ford-Figo
Bangalore,suv,automatic,1,silver,85,diesel,2016,11.98902,Mahindra-XUV500
Bangalore,hatchback,automatic,1,blue,16,petrol,2020,7.15,Hyundai-Grand i10 Nios
Bangalore,suv,manual,1,white,9,petrol,2023,12.95,Maruti Suzuki-Grand Vitara
Bangalore,sedan,manual,1,brown,62,petrol,2017,5.06941,Tata-Tigor
Bangalore,suv,manual,1,white,24,petrol,2022,17.7871,Skoda-Kushaq
Bangalore,hatchback,automatic,2,red,36,petrol,2017,3.79,Renault-Kwid
Bangalore,hatchback,manual,3,grey,32,petrol,2018,3.08,Maruti Suzuki-Alto 800
Bangalore,sedan,automatic,1,silver,42,petrol,2018,10.72,Hyundai-Verna
Bangalore,hatchback,automatic,2,grey,28,petrol,2018,5.96,Honda-Brio
Bangalore,hatchback,automatic,1,grey,37,petrol,2017,5.14,Maruti Suzuki-Celerio
Bangalore,suv,manual,1,grey,18,petrol,2022,15.45,Volkswagen-Taigun
Bangalore,muv,manual,1,silver,26,petrol,2020,6.59,Renault-Triber
Bangalore,hatchback,manual,2,blue,60,petrol,2021,3.92,Renault-Kwid
Bangalore,sedan,automatic,1,grey,18,petrol,2022,14.82417,Volkswagen-Virtus
Bangalore,hatchback,automatic,1,blue,18,petrol,2021,8.4,Toyota-Glanza
Bangalore,hatchback,manual,1,grey,15,petrol,2022,11.39154,Hyundai-i20 N Line
Bangalore,suv,manual,1,white,13,petrol,2023,7.12,Nissan-Magnite
Bangalore,hatchback,manual,1,grey,16,diesel,2021,8.78765,Hyundai-New i20
Bangalore,sedan,manual,1,grey,55,diesel,2018,9.95,Hyundai-Verna
Bangalore,suv,automatic,1,white,42,diesel,2021,34.99098,MG Motors-Gloster
Bangalore,hatchback,manual,1,white,74,petrol,2015,5.84,Hyundai-Elite i20
Bangalore,suv,manual,1,orange,104,diesel,2014,5.51636,Ford-EcoSport
Bangalore,sedan,manual,2,red,91,petrol,2014,4.08894,Hyundai-Xcent
Bangalore,sedan,manual,1,silver,85,diesel,2017,5.14,Honda-Amaze
Bangalore,hatchback,manual,2,white,126,diesel,2011,2.35,Ford-Figo
Bangalore,sedan,automatic,1,G BROWN M,87,diesel,2018,7.33,Honda-Amaze
Bangalore,sedan,automatic,1,blue,91,diesel,2014,4.47122,Tata-Zest
Bangalore,hatchback,automatic,1,white,84,petrol,2015,4.04,Maruti Suzuki-Celerio
Bangalore,sedan,manual,1,silver,78,diesel,2013,4.16,Nissan-Sunny
Bangalore,hatchback,automatic,1,white,63,petrol,2017,3.85,Renault-Kwid
Bangalore,sedan,manual,1,grey,29,petrol,2017,6.93662,Maruti Suzuki-Dzire
Bangalore,hatchback,manual,1,silver,35,petrol,2017,3.81,Hyundai-Eon
Bangalore,sedan,automatic,1,grey,16,petrol,2019,7.52,Honda-Amaze
Bangalore,suv,automatic,1,red,94,diesel,2018,15.64342,Hyundai-Tucson
Bangalore,suv,manual,1,white,20,diesel,2021,10.99793,Kia-Sonet
Bangalore,suv,manual,1,black,30,petrol,2020,12.90683,Hyundai-Creta
Bangalore,hatchback,manual,1,silver,54,petrol,2018,5.47,Hyundai-Grand i10
Bangalore,hatchback,automatic,1,red,42,petrol,2017,3.96886,Renault-Kwid
Bangalore,muv,automatic,1,S.SILVER,73,petrol,2018,8.46,Maruti Suzuki-Ertiga
Bangalore,hatchback,manual,3,grey,61,petrol,2015,2.62,Hyundai-Eon
Bangalore,hatchback,manual,1,red,43,petrol,2018,4.99,Tata-Tiago
Bangalore,hatchback,manual,2,white,140,diesel,2014,4.27,Volkswagen-Polo
Bangalore,hatchback,manual,1,silver,67,petrol,2014,4.63,Hyundai-i20
Bangalore,hatchback,manual,1,golden,37,petrol,2015,4.84759,Hyundai-Grand i10
Bangalore,hatchback,manual,1,red,117,diesel,2016,6.22967,Volkswagen-Polo
Bangalore,sedan,automatic,1,grey,83,petrol,2016,7.53,Honda-City
Bangalore,hatchback,automatic,1,grey,97,petrol,2015,3.89,Maruti Suzuki-Wagon R 1.0
Bangalore,sedan,manual,2,white,95,diesel,2014,8.57,Toyota-Corolla Altis
Bangalore,sedan,manual,1,silver,111,diesel,2011,3.89,Maruti Suzuki-Swift Dzire
Bangalore,hatchback,automatic,1,white,25,petrol,2016,2.65,Tata-Nano
Bangalore,suv,manual,1,red,78,diesel,2018,11.27,Mahindra-XUV500
Bangalore,hatchback,manual,1,white,53,diesel,2018,6.12,Maruti Suzuki-Baleno
Bangalore,suv,automatic,1,orange,73,petrol,2018,8.28,Tata-Nexon
Bangalore,sedan,manual,1,red,20,petrol,2017,5.21403,Tata-Tigor
Bangalore,suv,manual,1,white,11,petrol,2022,19.47,Mahindra-XUV700
Bangalore,hatchback,manual,1,white,26,petrol,2018,5.41275,Maruti Suzuki-Swift
Bangalore,sedan,automatic,1,white,14,petrol,2023,18.75,Volkswagen-Virtus
Bangalore,hatchback,manual,1,silver,47,petrol,2015,4.68,Hyundai-Grand i10
Bangalore,sedan,automatic,2,maroon,78,petrol,2014,9.77,Skoda-Superb
Bangalore,muv,manual,1,SERENE BLU,51,petrol,2012,5.51,Maruti Suzuki-Ertiga
Bangalore,suv,manual,1,white,86,diesel,2017,10.47273,Hyundai-Creta
Bangalore,sedan,manual,1,white,2,petrol+cng,2024,9.92,Maruti Suzuki-Dzire
Bangalore,hatchback,manual,1,red,20,petrol,2021,7.94,Tata-Altroz
Bangalore,suv,manual,1,brown,15,petrol,2022,7.68,Tata-Punch
Bangalore,suv,automatic,1,bronze,31,diesel,2019,10.49293,Renault-Duster
Bangalore,suv,manual,1,silver,44,diesel,2020,10.92678,Ford-EcoSport
Bangalore,sedan,manual,1,red,69,petrol,2019,5.92,Tata-Tigor
Bangalore,suv,manual,1,blue,21,diesel,2022,19.92,Mahindra-XUV700
Bangalore,suv,automatic,1,blue,13,petrol,2022,25.40902,Mahindra-XUV700
Bangalore,suv,manual,1,silver,2,diesel,2020,12.26894,Mahindra-XUV 300
Bangalore,sedan,manual,1,brown,62,diesel,2017,9.59,Honda-City
Bangalore,hatchback,manual,1,red,5,petrol,2022,8.42,Hyundai-New i20
Bangalore,hatchback,automatic,1,blue,18,petrol,2022,8.92,Hyundai-New i20
Bangalore,suv,manual,1,silver,46,diesel,2017,11.89331,Mahindra-XUV500
Bangalore,hatchback,manual,2,black,52,petrol,2013,4.70776,Volkswagen-Polo
Bangalore,sedan,manual,1,white,18,petrol,2021,8.09,Toyota-Yaris
Bangalore,hatchback,manual,1,bronze,72,petrol,2016,3.52932,Renault-Kwid
Bangalore,hatchback,manual,1,C WHITE,31,petrol,2011,4.2,Volkswagen-Polo
Bangalore,hatchback,manual,1,grey,47,petrol,2015,3.37,Maruti Suzuki-Alto K10
Bangalore,hatchback,automatic,2,red,24,petrol,2015,3.3048,Maruti Suzuki-Alto K10
Bangalore,hatchback,manual,1,silver,25,petrol,2015,4.15525,Hyundai-i10
Bangalore,hatchback,automatic,1,white,13,petrol,2020,9.67,Hyundai-New i20
Bangalore,hatchback,manual,3,blue,34,petrol,2013,1.32,Tata-Nano
Bangalore,suv,automatic,1,black,18,petrol,2021,15.77425,Mahindra-Thar
Bangalore,muv,manual,1,violet,35,diesel,2016,19.90979,Toyota-Innova Crysta
Bangalore,sedan,automatic,2,white,16,diesel,2019,7.54,Volkswagen-Ameo
Bangalore,suv,manual,2,red,65,diesel,2018,7.3,Renault-Captur
Bangalore,hatchback,automatic,1,red,46,petrol,2017,5.6307,Hyundai-Grand i10
Bangalore,suv,automatic,1,silver,10,petrol,2023,26.65293,Mahindra-XUV700
Bangalore,hatchback,automatic,1,bronze,67,petrol,2017,3.95,Renault-Kwid
Bangalore,suv,automatic,1,beige,30,petrol,2021,15.52175,Mahindra-Thar
Bangalore,suv,manual,1,black,9,diesel,2022,13.88955,Kia-Sonet
Bangalore,hatchback,manual,1,black,135,diesel,2013,4.26,Maruti Suzuki-Swift
Bangalore,sedan,manual,3,silver,62,petrol,2011,3.27,Maruti Suzuki-Swift Dzire
Bangalore,sedan,manual,1,brown,86,diesel,2014,5.9,Honda-City
Bangalore,hatchback,manual,2,purple,41,petrol,2014,1.78,Tata-Nano
Bangalore,suv,manual,1,red,32,petrol,2020,9.99,Maruti Suzuki-Vitara Brezza
Bangalore,hatchback,manual,1,white,92,petrol,2016,3.09885,Hyundai-Eon
Bangalore,suv,manual,3,white,72,diesel,2017,11.2,Mahindra-Scorpio
Bangalore,hatchback,manual,1,brown,71,petrol,2018,3.27,Renault-Kwid
Bangalore,muv,manual,2,white,97,petrol,2013,3.01,Maruti Suzuki-Eeco
Bangalore,muv,automatic,2,blue,7,petrol,2020,7.20682,Renault-Triber
Bangalore,sedan,manual,1,grey,74,diesel,2018,9.97,Honda-City
Bangalore,sedan,automatic,1,blue,41,petrol,2019,8.97,Maruti Suzuki-Ciaz
Bangalore,suv,manual,1,white,59,diesel,2019,14.78,MG Motors-Hector
Bangalore,hatchback,manual,1,white,48,petrol+cng,2019,5.65375,Ford-Figo
Bangalore,suv,manual,1,white,67,diesel,2018,11.54,Tata-Hexa
Bangalore,suv,automatic,2,white,51,diesel,2017,13.65,Mahindra-XUV500
Bangalore,hatchback,automatic,1,silver,47,petrol,2016,3.93762,Maruti Suzuki-Alto K10
Bangalore,suv,manual,1,orange,26,petrol,2018,6.98,Renault-Captur
Bangalore,sedan,manual,1,black,71,petrol,2012,3.94,Toyota-Etios
Bangalore,hatchback,manual,1,white,72,petrol,2014,5.61,Hyundai-Elite i20
Bangalore,hatchback,manual,2,silver,64,diesel,2013,4.39,Volkswagen-Polo
Bangalore,hatchback,manual,2,red,74,petrol,2011,2.54795,Maruti Suzuki-Estilo
Bangalore,hatchback,manual,1,A.GREY,27,petrol,2010,3.33,Maruti Suzuki-Swift
Bangalore,hatchback,manual,1,silver,75,petrol,2018,6.51227,Maruti Suzuki-Baleno
Bangalore,hatchback,manual,1,grey,31,petrol,2018,2.6,Datsun-Redi-GO
Bangalore,hatchback,manual,1,GREY,77,petrol,2013,3.22,Hyundai-Santro Xing
Bangalore,hatchback,manual,1,white,49,petrol,2012,3.09,Hyundai-i10
Bangalore,suv,manual,1,white,16,petrol,2021,17.89,Mahindra-XUV700
Bangalore,suv,automatic,1,CASPIAN BLUE WITH MY,12,petrol,2022,9.99,Renault-Kiger
Bangalore,hatchback,automatic,1,white,15,petrol,2018,5.08238,Hyundai-New Santro 1.1
Bangalore,suv,automatic,1,black,42,petrol,2018,8.79,Ford-EcoSport
Bangalore,hatchback,manual,1,grey,24,petrol,2017,3.43339,Maruti Suzuki-Alto 800
Bangalore,suv,automatic,1,black,67,petrol,2019,9.87,Ford-EcoSport
Bangalore,suv,manual,1,blue,16,petrol,2019,8.99,Tata-Nexon
Bangalore,suv,automatic,2,black,50,petrol,2019,12.61393,Kia-Seltos
Bangalore,suv,automatic,1,grey,19,petrol,2020,9.97,Maruti Suzuki-S-Cross
Bangalore,muv,automatic,1,GREY,60,petrol,2017,8.501,Maruti Suzuki-Ertiga
Bangalore,sedan,automatic,1,white,85,petrol,2016,12.71,Skoda-Octavia
Bangalore,sedan,manual,1,beige,82,petrol,2016,6.50396,Volkswagen-Vento
Bangalore,suv,automatic,1,orange,54,diesel,2019,7.89,Tata-Nexon
Bangalore,sedan,manual,2,golden,36,petrol,2011,5.06,Toyota-Corolla Altis
Bangalore,hatchback,manual,1,red,59,petrol,2014,2.38,Chevrolet-Spark
Bangalore,hatchback,manual,1,red,42,petrol,2013,2.56778,Maruti Suzuki-Alto 800
Bangalore,sedan,manual,2,golden,126,diesel,2012,4.63,Hyundai-Verna
Bangalore,muv,manual,1,grey,117,petrol,2017,6.97,Maruti Suzuki-Ertiga
Bangalore,suv,manual,1,bronze,62,diesel,2018,11.50195,Tata-Hexa
Bangalore,suv,manual,1,silver,16,petrol,2019,11.50293,Hyundai-Creta
Bangalore,suv,manual,1,grey,22,petrol,2020,9.98501,Kia-Sonet
Bangalore,suv,manual,1,grey,10,petrol,2021,9.98,Maruti Suzuki-S-Cross
Bangalore,hatchback,automatic,1,blue,18,petrol,2018,5.48,Nissan-Micra
Bangalore,sedan,manual,1,grey,19,petrol,2020,10.59,Hyundai-Verna
Bangalore,suv,manual,1,red,53,petrol,2020,10.97,Kia-Seltos
Bangalore,crossover,manual,1,grey,14,petrol,2019,6.45,Ford-Freestyle
Bangalore,suv,manual,1,black,11,petrol,2020,10.49632,Kia-Sonet
Bangalore,sedan,manual,1,white,51,diesel,2018,6.19,Maruti Suzuki-Dzire
Bangalore,sedan,automatic,1,white,81,petrol,2018,9.12,Honda-City
