City,Body_type,Transmission,No_of_owners,color,Milleage,Fuel_type,Make_year,Price,Make_Model
Kolkata,hatchback,manual,2,grey,21,petrol,2020,3.0403,Maruti Suzuki-Alto 800
Chennai,hatchback,automatic,1,white,79,petrol,2014,4.59,Hyundai-Grand i10
Bangalore,suv,manual,1,brown,50,petrol,2018,7.55865,Ford-EcoSport
Kolkata,hatchback,manual,2,blue,23,petrol,2021,3.10876,Maruti Suzuki-Alto 800
Bangalore,hatchback,manual,1,grey,59,petrol,2014,4.27,Maruti Suzuki-Ritz
Hyderabad,suv,manual,1,green,40,diesel,2020,11.17928,Tata-Nexon
Kolkata,hatchback,manual,1,bronze,34,petrol,2021,3.79266,Renault-Kwid
Hyderabad,suv,automatic,1,blue,70,petrol,2020,16.48,Volkswagen-T-Roc
Delhi,sedan,automatic,1,brown,49,petrol,2019,15.46382,Honda-Civic
Hyderabad,hatchback,manual,1,black,97,petrol,2012,2.99,Hyundai-i10
Kolkata,hatchback,manual,1,silver,42,petrol,2017,2.62,Maruti Suzuki-Alto 800
Bangalore,hatchback,manual,1,grey,85,petrol,2018,4.5995,Tata-Tiago
Chennai,hatchback,manual,2,silver,32,petrol,2019,3.15196,Maruti Suzuki-Alto 800
Bangalore,hatchback,automatic,1,red,27,petrol,2021,4.95,Renault-Kwid
Delhi,sedan,manual,2,white,59,petrol,2015,4.97,Maruti Suzuki-Ciaz
Pune,hatchback,manual,1,bronze,34,petrol,2019,3.42,Renault-Kwid
Pune,hatchback,manual,1,silver,104,petrol+cng,2012,2.94919,Maruti Suzuki-Wagon R 1.0
Bangalore,suv,automatic,1,grey,15,petrol,2021,20.70358,Jeep-Compass
Delhi,suv,manual,1,red,76,diesel,2018,6.63,Maruti Suzuki-Vitara Brezza
Chennai,suv,automatic,1,white,88,diesel,2018,21.54,Ford-Endeavour
Hyderabad,hatchback,manual,1,red,65,petrol,2016,5.38,Maruti Suzuki-Baleno
Bangalore,sedan,manual,1,silver,37,petrol,2019,9.77962,Hyundai-Verna
Bangalore,suv,manual,1,grey,11,petrol,2021,16.93878,MG Motors-Hector
Delhi,hatchback,manual,1,red,5,petrol,2019,6.92,Maruti Suzuki-Baleno
Bangalore,suv,automatic,1,orange,73,petrol,2018,8.28,Tata-Nexon
Chennai,sedan,manual,1,white,112,diesel,2015,5.49115,Skoda-Rapid
Bangalore,hatchback,manual,3,silver,27,petrol,2013,2.16817,Hyundai-Eon
Hyderabad,hatchback,manual,1,grey,30,petrol,2021,4.54,Maruti Suzuki-S-Presso
Bangalore,hatchback,manual,1,red,3,petrol,2022,4.97,Renault-Kwid
Pune,hatchback,manual,1,white,78,petrol,2018,5.88,Hyundai-Elite i20
Bangalore,muv,manual,1,white,134,petrol,2013,5.89,Maruti Suzuki-Ertiga
Hyderabad,sedan,manual,2,white,30,petrol,2019,5.19,Ford-Figo Aspire
Bangalore,sedan,automatic,2,grey,28,petrol,2018,6.6711,Maruti Suzuki-Dzire
Kolkata,muv,manual,1,golden,3,petrol,2022,6.3634,Renault-Triber
Delhi,suv,automatic,1,blue,33,diesel,2018,24.9,BMW-X1
Hyderabad,sedan,manual,1,silver,90,diesel,2014,3.89887,Honda-Amaze
Delhi,hatchback,manual,1,red,31,petrol,2018,6.46189,Maruti Suzuki-Swift
Pune,hatchback,manual,1,grey,63,petrol,2018,4.6,Hyundai-Grand i10
Bangalore,suv,manual,1,red,28,petrol,2017,7.12,Nissan-Terrano
Hyderabad,hatchback,automatic,2,silver,22,petrol,2017,4.1,Renault-Kwid
Pune,sedan,manual,1,white,57,diesel,2016,6.92,Volkswagen-Vento
Hyderabad,suv,automatic,1,red,11,petrol,2019,9.72,Hyundai-Venue
Bangalore,suv,automatic,1,blue,14,petrol,2022,8.49,Renault-Kiger
Pune,hatchback,automatic,2,red,14,petrol,2016,1.97,Tata-Nano
Hyderabad,hatchback,automatic,1,red,38,petrol,2015,5.64,Honda-Jazz
Hyderabad,hatchback,manual,2,grey,41,petrol,2017,6.23,Maruti Suzuki-Baleno
Chennai,suv,manual,1,silver,25,petrol,2021,13.65,Volkswagen-Taigun
Chennai,hatchback,automatic,2,grey,54,petrol,2018,3.84021,Renault-Kwid
Hyderabad,hatchback,manual,1,red,83,diesel,2012,3.92413,Maruti Suzuki-Swift
Bangalore,sedan,manual,1,beige,109,petrol,2013,4.47,Volkswagen-Vento
Hyderabad,sedan,manual,3,beige,101,diesel,2012,2.99,Maruti Suzuki-Swift Dzire
Bangalore,sedan,manual,2,brown,130,diesel,2015,5.64,Volkswagen-Vento
Bangalore,hatchback,manual,1,grey,13,petrol,2023,10.36163,Hyundai-New i20
Pune,hatchback,manual,1,orange,53,petrol,2014,4.47,Hyundai-Grand i10
Hyderabad,suv,manual,1,red,31,petrol,2021,11.56582,Kia-Seltos
Chennai,suv,manual,1,yellow,30,petrol,2022,14.95,Volkswagen-Taigun
Delhi,muv,automatic,1,purple,28,diesel,2019,17.97,Toyota-Innova Crysta
Pune,hatchback,manual,1,silver,49,petrol+cng,2015,3.93,Maruti Suzuki-Wagon R 1.0
Kolkata,suv,automatic,1,brown,20,petrol,2021,8.54,Nissan-Magnite
Chennai,suv,automatic,1,yellow,23,petrol,2022,15.94,Volkswagen-Taigun
Delhi,suv,automatic,1,silver,94,petrol,2019,8.45,Hyundai-Venue
Hyderabad,suv,manual,1,grey,58,diesel,2017,10.99695,Hyundai-Creta
Delhi,hatchback,automatic,1,silver,14,petrol,2021,8.94,Honda-Jazz
Hyderabad,suv,manual,1,grey,81,petrol,2020,13.19,Kia-Seltos
Hyderabad,hatchback,automatic,1,blue,49,petrol,2016,5.27,Hyundai-Grand i10
Pune,hatchback,manual,1,red,61,petrol,2017,5.75,Hyundai-Elite i20
Hyderabad,hatchback,automatic,1,blue,15,petrol,2021,5.18,Renault-Kwid
Bangalore,hatchback,manual,1,white,124,diesel,2016,4.37,Ford-Figo
Pune,suv,automatic,3,silver,77,petrol,2014,4.68932,Ford-EcoSport
Hyderabad,hatchback,manual,3,blue,90,petrol,2011,2.33,Maruti Suzuki-Wagon R 1.0
Chennai,suv,manual,1,orange,52,petrol,2022,6.00784,Tata-Punch
Hyderabad,hatchback,manual,1,red,86,petrol,2012,2.53,Hyundai-Santro Xing
Bangalore,suv,manual,1,white,63,diesel,2015,4.59,Ford-EcoSport
Bangalore,hatchback,automatic,1,orange,58,petrol,2017,5.59,Hyundai-Grand i10
Kolkata,suv,manual,1,orange,6,petrol,2023,6.68,Tata-Punch
Chennai,hatchback,automatic,1,blue,19,petrol,2022,7.54,Hyundai-Grand i10 Nios
Pune,hatchback,manual,2,grey,32,petrol,2016,4.12,Hyundai-Grand i10
Chennai,sedan,manual,1,silver,90,diesel,2017,5.19,Volkswagen-Ameo
Bangalore,hatchback,manual,2,grey,120,petrol,2011,2.68,Hyundai-i10
Bangalore,hatchback,manual,1,grey,28,petrol,2016,4.32321,Maruti Suzuki-Wagon R 1.0
Chennai,hatchback,manual,1,red,19,petrol,2020,6.90168,Tata-Altroz
Bangalore,hatchback,manual,1,white,33,petrol,2012,2.29236,Chevrolet-Beat
Hyderabad,suv,automatic,1,brown,28,petrol,2022,9.63,Renault-Kiger
Delhi,sedan,manual,2,silver,76,petrol,2014,4.54,Honda-City
Bangalore,suv,manual,1,grey,47,diesel,2018,9.22592,Renault-Duster
Pune,hatchback,manual,1,red,70,diesel,2012,4.5,Maruti Suzuki-Swift
Bangalore,suv,manual,1,white,53,petrol,2017,8.75629,Honda-BR-V
Hyderabad,hatchback,manual,1,red,63,petrol,2016,5.97,Maruti Suzuki-Baleno
Pune,sedan,manual,1,red,67,diesel,2017,7.06862,Skoda-Rapid New
Hyderabad,hatchback,manual,1,red,58,petrol,2018,3.59,Hyundai-Eon
Chennai,suv,automatic,1,white,40,petrol,2020,16.34507,Jeep-Compass
Pune,hatchback,manual,1,white,20,petrol+cng,2022,7.32,Tata-Tiago
Delhi,hatchback,manual,1,red,36,petrol,2020,6.32,Tata-Altroz
Hyderabad,hatchback,manual,1,grey,39,petrol,2017,5.07,Hyundai-Grand i10
Chennai,suv,manual,1,grey,29,diesel,2021,10.64443,Tata-Nexon
Hyderabad,suv,automatic,1,blue,80,diesel,2019,11.47,Mahindra-XUV 300
Hyderabad,hatchback,manual,1,grey,58,petrol,2011,2.9,Hyundai-i10
Bangalore,muv,manual,1,grey,84,diesel,2014,6.99,Maruti Suzuki-Ertiga
Pune,suv,manual,1,black,33,petrol,2020,9.99,Mahindra-XUV 300
Hyderabad,hatchback,manual,1,red,44,petrol,2016,3.28,Renault-Kwid
Bangalore,hatchback,manual,2,silver,99,petrol,2010,2.28,Maruti Suzuki-A-Star
Bangalore,suv,manual,1,white,37,petrol,2014,4.68,Ford-EcoSport
Bangalore,hatchback,manual,1,white,21,diesel,2022,10.49,Tata-Altroz
Bangalore,suv,manual,1,orange,26,petrol,2018,6.98,Renault-Captur
Bangalore,suv,automatic,1,white,65,petrol,2022,15.62601,Volkswagen-Taigun
Bangalore,sedan,manual,1,blue,53,diesel,2013,5.14119,Maruti Suzuki-Swift Dzire
Bangalore,suv,manual,1,black,61,diesel,2016,12.59286,Mahindra-Scorpio
Hyderabad,sedan,manual,1,white,76,petrol,2014,3.85,Hyundai-Xcent
Bangalore,sedan,automatic,1,white,62,petrol,2015,6.25372,Honda-City
Pune,hatchback,manual,1,white,142,petrol,2013,3.83,Hyundai-i20
Bangalore,suv,manual,1,white,5,petrol,2023,9.75,Renault-Kiger
Pune,hatchback,manual,1,grey,11,petrol,2023,6.61,Maruti Suzuki-Wagon R 1.2
Pune,sedan,manual,2,blue,21,petrol,2022,14.92239,Skoda-Slavia
Bangalore,suv,manual,1,MDSILVER,30,diesel,2016,11.11,Mahindra-XUV500
Bangalore,suv,manual,1,red,23,diesel,2020,11.59,Mahindra-XUV 300
Delhi,suv,manual,1,silver,113,diesel,2018,6.05,Renault-Duster
Chennai,hatchback,manual,1,red,41,petrol,2021,7.58,Tata-Altroz
Hyderabad,hatchback,manual,1,white,31,petrol,2019,5.99,Hyundai-Grand i10
Bangalore,hatchback,manual,1,grey,64,diesel,2017,7.21,Hyundai-Elite i20
Chennai,hatchback,automatic,1,blue,55,petrol,2017,3.98606,Renault-Kwid
Chennai,sedan,automatic,1,white,42,petrol,2020,11.02,Honda-City
Bangalore,hatchback,automatic,1,white,113,petrol,2018,5.05253,Maruti Suzuki-Celerio
Chennai,sedan,automatic,1,white,86,petrol,2017,8.99609,Honda-City
Hyderabad,hatchback,manual,3,silver,92,petrol,2013,2.989,Maruti Suzuki-Ritz
Hyderabad,sedan,automatic,1,silver,59,petrol,2017,5.95,Nissan-Sunny
Chennai,hatchback,automatic,1,silver,34,petrol,2018,3.65944,Renault-Kwid
Kolkata,hatchback,manual,1,blue,59,petrol,2019,3.89,Maruti Suzuki-Celerio X
Bangalore,sedan,manual,1,grey,91,petrol,2020,7.85835,Volkswagen-Vento
Pune,sedan,manual,1,grey,3,petrol,2022,8.49,Maruti Suzuki-Dzire
Kolkata,suv,manual,1,red,15,diesel,2022,8.64,Mahindra-Bolero Neo
Kolkata,suv,manual,1,green,25,petrol,2021,9.59761,Tata-Nexon
Bangalore,muv,manual,1,white,32,petrol,2019,6.75,Renault-Triber
Pune,suv,manual,1,orange,52,diesel,2019,9.252,Tata-Nexon
Pune,hatchback,manual,1,grey,8,petrol+cng,2022,7.39,Tata-Tiago
Chennai,sedan,automatic,1,blue,21,petrol,2019,7.13,Maruti Suzuki-Dzire
Pune,hatchback,manual,1,brown,56,petrol,2015,5.01,Honda-Jazz
Delhi,hatchback,manual,2,red,34,petrol,2014,2.74488,Hyundai-i10
Bangalore,sedan,automatic,1,white,78,diesel,2017,8.47503,Skoda-Rapid New
Hyderabad,hatchback,manual,2,red,69,petrol,2012,2.37,Maruti Suzuki-Alto K10
Hyderabad,muv,automatic,1,brown,44,petrol,2019,10.72,Maruti Suzuki-XL6
Kolkata,hatchback,manual,1,red,21,petrol,2019,2.82,Maruti Suzuki-Alto 800
Delhi,sedan,manual,1,black,43,petrol,2019,9.02642,Hyundai-Verna
Hyderabad,hatchback,manual,1,grey,113,petrol,2017,3.1,Renault-Kwid
Hyderabad,suv,automatic,1,red,24,petrol,2021,15.74448,MG Motors-Hector
Delhi,hatchback,manual,1,blue,36,petrol,2017,5.31692,Maruti Suzuki-Baleno
Pune,sedan,manual,1,white,75,petrol+cng,2017,5.19,Tata-Tigor
Chennai,muv,manual,1,grey,33,petrol,2021,4.89,Maruti Suzuki-Eeco
Bangalore,suv,manual,1,orange,104,diesel,2014,5.51636,Ford-EcoSport
Chennai,suv,manual,2,blue,5,petrol,2022,7.28946,Renault-Kiger
Pune,crossover,manual,2,red,110,petrol,2014,3.47,Toyota-Etios Cross
Pune,hatchback,manual,1,blue,30,petrol,2018,5.93175,Maruti Suzuki-Baleno
Pune,sedan,automatic,1,white,23,petrol,2019,7.86,Toyota-Yaris
Kolkata,suv,manual,1,M P SILVER,97,diesel,2016,4.96,Maruti Suzuki-S-Cross
Bangalore,hatchback,manual,1,red,69,petrol,2019,3.97,Renault-Kwid
Pune,suv,manual,1,black,25,diesel,2022,10.95,Mahindra-Bolero Neo
Delhi,hatchback,manual,1,blue,37,petrol,2013,2.87,Honda-Brio
Pune,sedan,manual,2,silver,99,diesel,2013,3.66,Nissan-Sunny
Bangalore,suv,automatic,1,white,55,petrol,2016,10.6191,Hyundai-Creta
Bangalore,hatchback,manual,3,red,29,petrol,2016,2.89345,Maruti Suzuki-Alto 800
Hyderabad,hatchback,automatic,1,red,14,petrol,2023,9.89,Tata-Altroz
Hyderabad,hatchback,manual,2,black,74,petrol,2011,2.49,Nissan-Micra
Bangalore,hatchback,manual,1,white,37,petrol,2015,2.99,Maruti Suzuki-Alto 800
Kolkata,suv,manual,1,red,2,petrol,2018,6.3653,Tata-Nexon
Bangalore,suv,manual,1,red,25,petrol,2016,9.99,Hyundai-Creta
Pune,hatchback,manual,1,red,89,petrol+cng,2014,3.52,Maruti Suzuki-Wagon R 1.0
Hyderabad,sedan,automatic,1,FIERY RED,102,diesel,2018,9.67,Hyundai-Verna
Bangalore,hatchback,manual,1,white,25,petrol,2019,6.96,Hyundai-Grand i10 Nios
Bangalore,hatchback,manual,1,PRL.PHOENIX RED 2,122,petrol,2019,6.81,Maruti Suzuki-Baleno
Chennai,hatchback,manual,2,grey,108,petrol,2011,2.68,Hyundai-i10
Bangalore,hatchback,automatic,2,white,30,petrol,2022,7.28,Maruti Suzuki-Swift
Delhi,hatchback,manual,1,FIRE RED,57,petrol,2018,5.74,Maruti Suzuki-Swift
Hyderabad,suv,automatic,1,black,37,petrol,2019,15.48,Kia-Seltos
Hyderabad,hatchback,manual,1,blue,22,petrol,2021,6.24,Maruti Suzuki-Ignis
Pune,suv,automatic,1,grey,77,diesel,2016,10.47,Hyundai-Creta
Pune,hatchback,manual,2,red,63,petrol+cng,2014,3.17,Hyundai-i10
Bangalore,sedan,manual,2,silver,106,diesel,2015,4.37994,Hyundai-Xcent
Delhi,muv,manual,1,maroon,74,diesel,2018,8.48,Mahindra-Marazzo
Kolkata,hatchback,manual,1,orange,58,petrol,2019,3.12,Maruti Suzuki-Alto K10
Pune,hatchback,manual,1,red,86,diesel,2016,3.97,Tata-Bolt
Pune,hatchback,manual,2,orange,73,petrol,2014,3.66,Volkswagen-Polo
Delhi,suv,automatic,1,white,47,diesel,2019,19.01,Mahindra-Alturas G4
Bangalore,hatchback,manual,3,red,46,petrol,2015,3.57,Hyundai-i10
Hyderabad,hatchback,automatic,2,white,38,diesel,2018,7.06,Maruti Suzuki-Swift
Hyderabad,hatchback,manual,1,red,38,petrol,2011,2.94,Hyundai-i10
Chennai,hatchback,manual,1,white,34,petrol,2016,6.21599,Maruti Suzuki-Baleno
Bangalore,sedan,manual,1,blue,10,petrol,2022,13.2,Skoda-Slavia
Pune,suv,manual,1,white,41,petrol,2015,5.49964,Ford-EcoSport
Chennai,suv,manual,1,red,30,petrol,2018,10.45,Hyundai-Creta
Bangalore,sedan,manual,1,grey,53,petrol,2013,4.29,Honda-Amaze
Delhi,hatchback,manual,1,FIERY RED,37,petrol,2017,2.97,Renault-Kwid
Pune,hatchback,manual,1,G BROWN M,60,petrol,2016,5.26,Honda-Jazz
Pune,hatchback,manual,1,grey,46,petrol,2011,2.19,Ford-Figo
Hyderabad,hatchback,manual,1,silver,31,petrol,2021,4.73686,Renault-Kwid
Delhi,hatchback,manual,2,silver,64,petrol,2014,3.48,Hyundai-Grand i10
Bangalore,hatchback,manual,1,maroon,73,petrol,2011,2.52,Hyundai-Santro Xing
Hyderabad,hatchback,manual,1,grey,21,petrol,2019,5.84,Hyundai-Grand i10
Kolkata,suv,manual,1,blue,6,petrol,2022,6.68,Tata-Punch
Chennai,sedan,automatic,1,white,54,petrol,2018,9.63,Honda-City
Bangalore,hatchback,automatic,1,white,70,petrol,2015,3.52387,Maruti Suzuki-Alto K10
Delhi,suv,automatic,1,MOONLIGHT SILVER,71,diesel,2018,6.85,Renault-Duster
Bangalore,hatchback,manual,1,orange,80,petrol,2015,4.76193,Hyundai-Grand i10
Chennai,hatchback,manual,1,silver,51,diesel,2016,4.49,Tata-Tiago
Delhi,hatchback,manual,1,silver,60,petrol,2013,3.19767,Hyundai-Grand i10
Chennai,hatchback,manual,1,white,59,diesel,2016,4.53,Maruti Suzuki-Ritz
Bangalore,hatchback,manual,3,red,104,petrol,2012,1.963,Ford-Figo
Delhi,suv,manual,1,grey,38,petrol,2020,12.59,Kia-Seltos
Pune,sedan,manual,1,white,111,petrol,2017,7.72906,Hyundai-Verna
Pune,suv,manual,1,white,66,diesel,2021,9.17,Mahindra-Bolero
Pune,suv,manual,1,red,26,diesel,2021,18.24,Tata-Harrier
Hyderabad,hatchback,manual,1,maroon,146,petrol,2018,3.24,Renault-Kwid
Hyderabad,hatchback,manual,1,silver,49,petrol,2014,3.75229,Honda-Brio
Delhi,suv,automatic,1,white,2,petrol,2022,15.97,Kia-Seltos
Pune,sedan,manual,1,black,33,petrol,2017,7.96328,Hyundai-Verna
Pune,sedan,automatic,1,black,84,diesel,2018,10.54,Hyundai-Verna
Bangalore,suv,manual,1,white,4,petrol,2021,8.95,Kia-Sonet
Bangalore,muv,manual,2,blue,58,petrol,2012,5.69,Maruti Suzuki-Ertiga
Delhi,hatchback,manual,2,red,75,petrol,2014,2.79,Honda-Brio
Kolkata,hatchback,manual,1,white,15,petrol,2021,3.72,Maruti Suzuki-Alto 800
Pune,suv,manual,1,brown,69,diesel,2018,7.72,Honda-WR-V
Bangalore,hatchback,manual,1,bronze,4,petrol,2019,4.29,Renault-Kwid
Bangalore,sedan,automatic,1,white,101,diesel,2019,7.7,Honda-Amaze
Delhi,suv,manual,1,blue,34,diesel,2019,7.93,Maruti Suzuki-S-Cross
Kolkata,hatchback,automatic,1,red,41,petrol,2016,3.66353,Maruti Suzuki-Wagon R 1.0
Chennai,hatchback,manual,1,red,33,petrol,2020,6.11323,Maruti Suzuki-Swift
Hyderabad,suv,automatic,1,black,101,diesel,2016,9.58735,Hyundai-Creta
Chennai,sedan,automatic,1,white,42,petrol,2021,10.78,Maruti Suzuki-Ciaz
Hyderabad,hatchback,automatic,1,white,44,petrol,2017,4.52888,Maruti Suzuki-Wagon R 1.0
Hyderabad,hatchback,automatic,1,red,18,petrol,2022,7.27449,Maruti Suzuki-Swift
Bangalore,hatchback,manual,3,grey,44,petrol,2013,2.59,Ford-Figo
Bangalore,hatchback,manual,1,brown,40,petrol,2017,3.47,Renault-Kwid
Pune,suv,automatic,1,grey,113,petrol,2017,9.15608,Hyundai-Creta
Hyderabad,muv,manual,1,red,36,petrol,2020,6.44,Renault-Triber
Bangalore,hatchback,manual,1,yellow,43,petrol,2014,4.49602,Hyundai-Grand i10
Delhi,suv,manual,1,blue,41,petrol,2019,8.92,Mahindra-XUV 300
Pune,sedan,manual,1,grey,66,diesel,2014,5.82337,Honda-City
Delhi,suv,automatic,1,red,52,diesel,2020,9.97,Mahindra-XUV 300
Chennai,hatchback,manual,1,red,16,petrol,2019,6.91165,Honda-Jazz
Kolkata,suv,manual,1,black,47,petrol,2019,8.67,Hyundai-Creta
Bangalore,hatchback,manual,1,STAR DUST,24,petrol,2016,4.52,Hyundai-i10
Pune,muv,automatic,1,blue,50,petrol,2020,6.44448,Renault-Triber
Delhi,suv,automatic,1,silver,20,petrol,2020,8.28,Nissan-Magnite
Hyderabad,suv,manual,1,red,37,petrol,2021,9.56,Hyundai-Venue
Pune,sedan,manual,2,brown,105,petrol,2016,4.09,Volkswagen-Ameo
Delhi,hatchback,manual,1,silver,40,petrol,2011,2.0,Hyundai-i10
Hyderabad,hatchback,manual,1,grey,126,petrol,2016,2.72,Renault-Kwid
Delhi,hatchback,manual,1,brown,102,petrol,2016,4.89436,Hyundai-Elite i20
Bangalore,hatchback,automatic,1,orange,101,petrol,2015,4.6,Hyundai-Grand i10
Delhi,suv,manual,1,brown,30,petrol,2021,6.17506,Renault-Kiger
Bangalore,suv,manual,2,blue,37,diesel,2018,9.97,Tata-Hexa
Hyderabad,hatchback,manual,1,silver,43,petrol,2013,4.24,Maruti Suzuki-Swift
Delhi,suv,automatic,1,white,42,diesel,2021,12.17433,Kia-Sonet
Delhi,hatchback,manual,1,white,110,petrol,2017,4.54,Volkswagen-Polo
Pune,hatchback,manual,1,red,71,petrol,2013,2.57,Hyundai-Eon
Bangalore,hatchback,manual,3,grey,72,petrol,2012,3.37667,Hyundai-i20
Hyderabad,muv,automatic,2,white,30,petrol,2020,6.78374,Renault-Triber
Kolkata,hatchback,manual,1,red,18,petrol,2018,3.72,Maruti Suzuki-Wagon R Stingray
Bangalore,hatchback,manual,2,blue,29,petrol,2014,1.74,Tata-Nano
Delhi,hatchback,manual,1,white,31,diesel,2021,9.59,Hyundai-New i20
Delhi,sedan,manual,1,grey,26,petrol,2018,6.01521,Maruti Suzuki-Dzire
Hyderabad,muv,manual,2,white,113,diesel,2015,5.39,Honda-Mobilio
Bangalore,hatchback,automatic,1,GREY,43,petrol,2016,6.59,Maruti Suzuki-Baleno
Bangalore,suv,manual,1,black,93,diesel,2015,6.24757,Renault-Duster
Hyderabad,suv,automatic,1,blue,21,petrol,2022,9.99,Renault-Kiger
Pune,sedan,manual,1,blue,93,diesel,2019,8.52,Maruti Suzuki-Ciaz
Kolkata,sedan,manual,1,PHANTOM BLACK,10,petrol,2019,8.37,Hyundai-Verna
Pune,hatchback,manual,1,blue,79,petrol,2016,5.79,Maruti Suzuki-Baleno
Bangalore,suv,manual,1,black,71,diesel,2015,9.97,Mahindra-XUV500
Pune,sedan,manual,1,grey,81,diesel,2014,5.28,Volkswagen-Vento
Kolkata,hatchback,manual,1,blue,18,petrol,2020,6.45,Maruti Suzuki-Baleno
Bangalore,suv,manual,1,white,35,petrol,2018,11.29995,Hyundai-Creta
Bangalore,hatchback,automatic,1,bronze,31,petrol,2018,4.15,Renault-Kwid
Delhi,suv,automatic,1,grey,33,petrol,2020,10.35,Maruti Suzuki-Vitara Brezza
Bangalore,suv,automatic,1,white,99,diesel,2018,12.79,Hyundai-Creta
Hyderabad,hatchback,automatic,1,red,97,diesel,2018,5.68,Maruti Suzuki-Ignis
Bangalore,suv,manual,1,green,18,petrol,2019,9.99,Hyundai-Venue
Bangalore,hatchback,manual,2,silver,61,petrol,2014,2.57,Datsun-GO
Hyderabad,hatchback,manual,1,grey,15,petrol,2021,4.52757,Maruti Suzuki-S-Presso
Bangalore,sedan,manual,1,white,64,petrol,2012,3.68,Maruti Suzuki-Swift Dzire
Bangalore,hatchback,automatic,1,grey,77,petrol,2016,5.59945,Hyundai-Grand i10
Pune,sedan,manual,2,red,24,petrol+cng,2018,5.47817,Hyundai-Xcent
Pune,crossover,manual,2,red,53,petrol,2015,5.08,Hyundai-i20 Active
Bangalore,hatchback,manual,1,white,14,petrol,2022,6.97,Maruti Suzuki-Swift
Hyderabad,hatchback,manual,1,blue,26,petrol,2017,6.21,Maruti Suzuki-Baleno
Bangalore,hatchback,manual,1,white,26,petrol,2018,5.41275,Maruti Suzuki-Swift
Delhi,sedan,manual,1,white,27,petrol,2019,9.92,Hyundai-Verna
Chennai,hatchback,manual,1,bronze,5,petrol,2022,5.09434,Renault-Kwid
Pune,suv,manual,1,grey,78,petrol,2014,4.74459,Renault-Duster
Hyderabad,suv,manual,1,red,51,diesel,2021,8.72,Ford-EcoSport
Pune,suv,automatic,1,brown,119,diesel,2016,6.28,Renault-Duster
Chennai,hatchback,manual,1,bronze,48,petrol,2016,3.24,Renault-Kwid
Pune,sedan,manual,1,red,61,petrol,2016,6.1123,Honda-City
Chennai,muv,manual,2,red,71,petrol,2014,4.53876,Honda-Mobilio
Pune,sedan,automatic,1,white,41,petrol,2020,11.84781,Honda-City
Chennai,hatchback,manual,1,red,51,petrol,2015,3.27,Renault-Kwid
Delhi,hatchback,manual,1,grey,62,petrol+cng,2014,3.28107,Maruti Suzuki-Wagon R 1.0
Bangalore,sedan,manual,2,beige,91,diesel,2017,6.1399,Skoda-Rapid New
Bangalore,hatchback,manual,1,C WHITE,31,petrol,2011,4.2,Volkswagen-Polo
Pune,suv,automatic,3,silver,105,diesel,2017,10.5,Mahindra-XUV500
Bangalore,sedan,automatic,2,white,50,petrol,2011,4.22,Honda-Civic
Bangalore,hatchback,manual,2,BRONZE,84,diesel,2013,4.91,Hyundai-i20
Bangalore,sedan,manual,1,brown,57,petrol,2016,6.88679,Maruti Suzuki-Ciaz
Bangalore,suv,manual,1,black,9,diesel,2022,13.88955,Kia-Sonet
Bangalore,hatchback,manual,1,white,13,petrol,2022,6.39,Maruti Suzuki-Celerio
Bangalore,sedan,automatic,1,white,5,petrol,2022,17.98713,Skoda-Slavia
Bangalore,hatchback,manual,3,silver,29,petrol,2017,3.1,Datsun-GO
Kolkata,hatchback,manual,2,silver,46,diesel,2016,3.54,Tata-Tiago
Delhi,hatchback,manual,1,silver,27,petrol,2017,5.80759,Hyundai-Elite i20
Kolkata,hatchback,manual,1,white,72,diesel,2018,5.05,Hyundai-Elite i20
Kolkata,hatchback,automatic,1,brown,5,petrol,2022,6.07,Maruti Suzuki-Wagon R 1.2
Pune,suv,automatic,1,CAYENNE ORANGE,90,diesel,2018,8.06,Renault-Duster
Bangalore,sedan,automatic,1,white,62,petrol,2014,4.97,Maruti Suzuki-Swift Dzire
Bangalore,hatchback,manual,1,white,86,petrol,2011,3.93814,Hyundai-i20
Bangalore,suv,automatic,1,white,18,diesel,2023,15.57278,Mahindra-XUV 300
Delhi,hatchback,automatic,1,red,18,petrol,2018,3.74374,Renault-Kwid
Pune,hatchback,manual,1,grey,36,petrol,2017,2.58596,Datsun-Redi-GO
Bangalore,suv,manual,1,red,12,petrol,2022,12.57209,Mahindra-XUV 300
Bangalore,hatchback,manual,1,white,26,diesel,2021,9.2,Tata-Altroz
Pune,sedan,manual,1,brown,56,petrol,2018,7.54,Honda-City
Bangalore,sedan,automatic,1,grey,41,petrol,2018,8.60457,Maruti Suzuki-Ciaz
Pune,sedan,manual,1,white,80,diesel,2011,3.97,Maruti Suzuki-Swift Dzire
Delhi,hatchback,manual,1,silver,53,petrol,2014,2.89,Maruti Suzuki-Ritz
Pune,suv,manual,2,white,74,diesel,2018,8.54,Maruti Suzuki-S-Cross
Delhi,hatchback,manual,1,silver,81,petrol,2012,2.99823,Maruti Suzuki-Swift
Hyderabad,hatchback,manual,1,white,58,petrol,2014,2.75,Datsun-GO
Bangalore,hatchback,automatic,1,grey,72,petrol,2016,6.42478,Maruti Suzuki-Baleno
Hyderabad,hatchback,manual,1,silver,71,petrol+cng,2012,3.34738,Maruti Suzuki-Wagon R 1.0
Hyderabad,sedan,manual,2,red,61,petrol,2015,5.05,Honda-Amaze
